Kundennummer,Produktname,Produkt-ID,Eröffnungsdatum
K00758,Debitkarte,db32b4e9-eaa3-4aff-bb57-5b8edc70af79,2018-04-01
K00759,Debitkarte,a9b3dce9-a586-435b-941f-14d329b1d4d5,2016-09-21
K00760,Debitkarte,346ce6b3-4a2d-4426-8ddd-0370b78d9afa,2015-07-13
K00760,Wertpapierdepot,e05db990-9b65-4130-b67c-1ddafbf6ae16,2016-12-09
K00760,Sparbuch,fab2c541-dd34-4e75-abf4-f8b729623e21,2021-03-12
K00760,Kreditkarte,96396238-41b6-45f8-afc6-c0c512f37f66,2021-03-04
K00761,Girokonto,d71872d4-f521-4439-9e33-ab0da55b6a3b,2017-11-01
K00761,Debitkarte,554ec6fc-e228-404c-8d8d-3a991ebd18af,2018-11-18
K00761,Immobilienfinanzierung,ec1a478c-7415-4806-9332-fb3c0bd7a401,2016-10-03
K00761,Kreditkarte,770468ef-7f2e-4dca-aa57-27f93a240fb2,2023-11-15
K00762,Immobilienfinanzierung,e40aeded-c8c8-48cf-a274-1e39e4c890c8,2021-05-28
K00762,Girokonto,c195b9b0-e123-449d-871e-927e04c413f7,2025-02-16
K00762,Kreditkarte,a75da6ad-2cfc-46a9-94fe-36768f510806,2020-09-24
K00763,Sparbuch,1b3fc853-b911-4e2e-9075-a0145532308d,2019-07-10
K00763,Konsumkredit,e5184a63-74be-417d-8a7f-86d6fa4ede80,2021-03-25
K00763,Debitkarte,4c5867f8-8bc5-4e0e-8886-d8092554a7d9,2018-04-18
K00764,Wertpapierdepot,0652e508-2110-45e4-9052-137e748735f8,2024-12-21
K00765,Immobilienfinanzierung,c2c4d74a-6d10-497c-b63d-8fefdef3cc76,2018-08-03
K00766,Wertpapierdepot,a54540e4-aaa6-4456-8526-02306b63370f,2022-06-01
K00766,Konsumkredit,31225db4-a4b2-42b3-9c5f-a254246b7c85,2016-11-20
K00766,Girokonto,6c58e803-61e2-4f4d-993f-bd13c1c4d7d0,2015-12-01
K00766,Kreditkarte,90dcd169-7b18-4806-bd3f-411fb3a98a49,2015-11-19
K00766,Immobilienfinanzierung,8b753800-bad0-4c3a-bb13-61871b755d6b,2021-09-11
K00767,Wertpapierdepot,be43b861-57c5-4e49-b378-d7698ad16df8,2015-05-22
K00767,Konsumkredit,8f3e2cf9-c84c-446f-8a17-071161e45dc8,2016-06-13
K00768,Girokonto,3424de94-a2c6-4198-ad76-bfc58879d89d,2018-06-04
K00768,Debitkarte,0d8bc997-c664-4ff6-b91d-6a2bcd960a67,2019-02-07
K00769,Sparbuch,0ed8d1cb-3180-47a4-8364-361fc4ee8ad2,2021-08-21
K00769,Debitkarte,5efff797-4631-4980-8d6b-246e76b006a8,2025-03-18
K00769,Konsumkredit,77be4ed0-1a70-4467-8f3a-b53563573776,2017-07-05
K00770,Kreditkarte,4739f6f6-a3a1-4f62-9655-289ebc1bed4a,2018-06-05
K00770,Debitkarte,c335b8ef-2667-4555-b9e6-64cc532606f4,2023-10-03
K00770,Wertpapierdepot,2177ecaa-4180-4513-adce-d4628ad3973c,2022-03-31
K00770,Immobilienfinanzierung,2b82149e-5297-4e89-9f54-ce25155d398c,2017-03-26
K00770,Konsumkredit,5fde9565-bf6f-4218-a8e1-e8cde19d6d9e,2020-03-26
K00771,Immobilienfinanzierung,5ebacb8a-503d-4c2e-97f1-072988bb59a2,2020-03-03
K00771,Sparbuch,8e7b0865-7be6-4703-9f9e-4830f18aa762,2018-08-29
K00771,Girokonto,63574313-cae1-4026-8679-51ebcd5b6c78,2018-02-02
K00772,Konsumkredit,a72c5528-e4c7-425c-9743-036a70cb4ade,2018-06-01
K00773,Wertpapierdepot,d8848d1b-4725-4c6a-bb26-833fc2435d27,2022-05-07
K00773,Konsumkredit,f732ba91-3b91-4728-baba-e8c8062cc4d1,2019-09-23
K00773,Sparbuch,7b7d993c-d3a8-4f77-9d3d-4512a6d847fc,2024-10-30
K00773,Girokonto,a4c558b9-c8df-4e71-a1b5-6ea8eaa85674,2025-01-12
K00773,Debitkarte,908b4b67-242f-43ea-9417-2333751c36d5,2021-11-01
K00774,Konsumkredit,12faf30f-d0e8-413b-a7b0-129887851916,2020-01-28
K00775,Immobilienfinanzierung,df074278-f6be-4e1a-a820-0e2a23687906,2015-08-07
K00776,Konsumkredit,11a02002-91f2-47f7-b236-3bcdd742a6f7,2015-11-10
K00776,Sparbuch,2057d926-e393-46d3-bdcd-595bda506f44,2019-01-17
K00776,Girokonto,5fc48add-7a80-49d7-9827-62e36c1ff3b8,2017-07-02
K00776,Wertpapierdepot,52ae1aa6-ba74-4cb8-ba4f-f60679a9b869,2020-09-22
K00776,Debitkarte,05f21861-1421-41bf-a530-d24cd3dbc684,2023-06-10
K00777,Kreditkarte,61bfdbef-62bd-4dba-bb40-4221aaa0aa70,2020-09-24
K00777,Immobilienfinanzierung,5558f658-6001-4850-bcf5-22ae3826f864,2023-10-26
K00778,Konsumkredit,17c91152-cc36-478c-8ea6-502e0c3309ac,2023-03-10
K00779,Immobilienfinanzierung,edadb185-0485-4a5d-9f3b-f74c50c7b760,2021-05-04
K00780,Konsumkredit,9a31bf21-40ef-487e-84eb-80692697431b,2020-07-03
K00780,Debitkarte,8844a4ca-bd03-4fea-ac6f-88fc28c502d7,2019-01-14
K00780,Immobilienfinanzierung,b31eed02-67a5-4d58-84d9-51e0a822a220,2020-02-20
K00780,Girokonto,76699986-c3b5-4b9b-aa6f-c66d2ef6859f,2018-09-04
K00781,Konsumkredit,c4427405-8179-4c9d-a8dc-586876d26d34,2021-08-15
K00781,Sparbuch,a9f44bfa-186a-4354-adb6-86ae50e84ddf,2018-07-17
K00781,Immobilienfinanzierung,eb7f7441-e1b8-4b6c-bc6e-1e846b37ca6d,2024-09-03
K00781,Debitkarte,91ac0a14-a412-4ad5-9bc8-a4ab4b102cf5,2017-03-16
K00781,Kreditkarte,bbd3b1d5-55bc-4a70-a415-c40175c4480b,2019-08-07
K00782,Konsumkredit,1f990e4c-5555-4e52-ae35-972756fa3dc9,2021-03-21
K00782,Girokonto,39fbf476-f7c6-4af5-8cbd-9d68fcb3552d,2020-08-22
K00783,Konsumkredit,2da2d6ec-82e2-491f-ac11-99b5b7c0b6ab,2024-04-03
K00783,Debitkarte,094a1e88-f7bf-4a62-b8d6-a3fb38eca1cb,2024-05-01
K00783,Immobilienfinanzierung,78cfa005-72c9-4958-8fa9-f937eb164fa6,2022-06-19
K00784,Debitkarte,e42503ff-1e17-43c1-9354-0e8c103b1a11,2016-09-22
K00784,Immobilienfinanzierung,4d87a7bd-cf0a-4604-bdce-92e38015323e,2022-08-26
K00785,Girokonto,d4f1a965-0229-4fe8-ad1d-dcc09a6732e4,2025-01-29
K00785,Sparbuch,99b8157c-5136-48bb-b803-4116307ad61b,2024-05-11
K00785,Debitkarte,d53ee1d2-742e-4f56-8dfd-05af793ed26d,2023-05-03
K00785,Wertpapierdepot,a82f38a4-bb4c-4a1e-a320-da11a1ebfd26,2024-03-05
K00785,Immobilienfinanzierung,23b5eb1b-c625-4eda-9dc8-fe0a540e4239,2016-10-22
K00786,Debitkarte,ec2f3563-ad3d-466e-afc1-11cc00154ca3,2019-11-19
K00786,Wertpapierdepot,c71b50e9-a6b9-4721-9e0b-cc82ac0c09bd,2016-04-05
K00786,Konsumkredit,fe463f45-1de8-40d6-80c5-7aaca7de61ee,2023-04-21
K00787,Sparbuch,0ceef9c2-deaf-4c3c-8f52-3500e50004ed,2016-01-09
K00787,Wertpapierdepot,23cacd2b-c9d6-4412-b4fb-14d29228cdf1,2021-08-29
K00787,Girokonto,721badda-25c6-4881-b6fd-08ab25f2533e,2021-08-23
K00787,Konsumkredit,c97e2469-ca6e-4a29-9189-86adf37c07a7,2015-09-26
K00787,Immobilienfinanzierung,79a76fb2-580a-4cc4-a6cb-b99269c8de86,2018-04-04
K00788,Wertpapierdepot,43f4d9e1-0e04-4221-bc83-3e9c906416ff,2019-05-12
K00788,Kreditkarte,2154a9aa-2595-4f66-8fae-393fa1cdb77f,2025-02-07
K00788,Konsumkredit,5f1180f4-b7d3-4675-ab4a-aedec0378631,2019-11-15
K00788,Sparbuch,ed23717d-13c8-4a3d-9854-02a0ad2cf95c,2015-08-12
K00789,Immobilienfinanzierung,3baf8ffc-f897-4bdd-bbe9-667838ed93a2,2023-03-06
K00789,Girokonto,9695636d-3946-4507-b1cd-f1e680815370,2015-05-24
K00789,Konsumkredit,3d3f756a-8f94-40bb-b865-03393f8fefee,2019-05-02
K00789,Kreditkarte,fefe561c-f517-48e3-9870-975479dfb86a,2019-04-28
K00790,Wertpapierdepot,e4fb5ca6-1cde-4193-bee6-c1c37eb832e6,2022-10-07
K00790,Debitkarte,407e8cbc-e320-40ad-b840-4378abc6a3ec,2016-06-30
K00790,Kreditkarte,5e599be2-5050-4a68-be8a-2cc8cd4355b1,2021-01-05
K00790,Sparbuch,7c25f71b-21f7-4606-9e50-5c7605867db9,2022-09-13
K00790,Girokonto,4acacb64-0d98-4c50-902b-541efadcac09,2024-05-01
K00791,Sparbuch,7184349b-881a-4b53-9baa-01e85cddf040,2021-09-11
K00791,Debitkarte,31b5d70f-8a67-4fd3-8c2b-43a866145152,2022-01-23
K00791,Kreditkarte,612e2c17-6a2c-48dd-a79b-f050ebf14c09,2020-10-20
K00791,Wertpapierdepot,1bef93dd-7cfd-4bf0-84ce-66b59329441c,2017-08-17
K00792,Girokonto,64701f27-6db5-47af-bcf7-044fdc7811d3,2018-04-21
K00792,Konsumkredit,f2b7bad6-eb41-4b0d-ab58-48d6d6a768a4,2022-01-02
K00793,Kreditkarte,586ec760-d79d-4334-8076-9c6c7dbf89e7,2018-01-26
K00794,Sparbuch,ac69662b-5d3a-465a-970f-7cd705fc2c9f,2016-12-14
K00794,Kreditkarte,49c96db0-d0e0-4a85-8427-62dfb5e4151a,2020-07-01
K00794,Debitkarte,d0e9e3b9-c162-4fd1-b89f-0d4d07f28d60,2019-09-05
K00794,Immobilienfinanzierung,f0694de7-c06f-4718-a490-d3dd6cb658c2,2018-11-12
K00795,Kreditkarte,7e8ef57e-1b65-47ef-8204-67da00fccf9c,2018-06-05
K00795,Girokonto,cfa63f63-382f-4acf-b369-0577045d470b,2016-05-13
K00795,Debitkarte,979a2e11-ca02-46c6-9aef-f893a4f3270e,2023-11-23
K00796,Wertpapierdepot,5152560e-ad66-4cd9-a682-a6635ab39611,2019-04-04
K00796,Konsumkredit,671ca3fd-22cc-4a2b-8572-1fa3dcf80fac,2024-09-16
K00796,Debitkarte,5beceb80-3b70-4924-86b6-1f73ac12174c,2023-06-20
K00796,Immobilienfinanzierung,4c5ea665-061d-4c2f-a1ea-b32db372a11c,2019-10-27
K00797,Wertpapierdepot,d40e5fa4-8e23-4729-bdf5-3c85948f9305,2018-02-05
K00797,Konsumkredit,0dad8ab9-05a5-4828-9814-981680cb588c,2021-08-31
K00797,Girokonto,7c656957-cc08-41e5-96b7-71c2b98731e2,2016-12-08
K00798,Wertpapierdepot,839b9779-c549-4788-a62b-366d2f3f865d,2024-04-07
K00798,Debitkarte,aee8679c-7c0d-4e5a-a93e-0cd251634cbf,2019-01-30
K00798,Konsumkredit,5b8a6619-379d-4389-b074-b122ee09872a,2022-09-04
K00798,Girokonto,71193346-1bc1-4ab8-8710-9f29cf8ef68b,2015-05-06
K00798,Sparbuch,bd409594-4c39-4827-90f4-b3f12b7d7d62,2023-02-24
K00799,Sparbuch,7d371b4c-8781-456e-ae8b-3741ff9f4cc6,2022-01-05
K00799,Wertpapierdepot,bd3989bf-41da-4715-8828-29b91705997d,2016-06-21
K00800,Wertpapierdepot,c75be0a8-7293-4ff7-87dc-cba439c6ddcb,2018-10-08
K00800,Girokonto,be31b10c-29d9-4d71-9826-1759d97c787c,2023-08-30
K00800,Kreditkarte,c88efbd9-6a57-4e66-860c-e7dd6fc5cd8d,2015-12-01
K00800,Debitkarte,e3609db4-3b23-46c4-a2fa-3924db23c199,2023-09-21
K00800,Sparbuch,5e6fbf29-9e0b-4a15-9144-9abd6fd0fa28,2023-08-16
K00801,Immobilienfinanzierung,ab5b02bb-11d7-4cc3-b9b0-b83e5fe3dd4d,2017-02-21
K00801,Konsumkredit,6a98e8de-da4c-4d46-ab5a-c5a95911e8d7,2022-09-03
K00801,Debitkarte,5fec0c6d-8aa1-4071-9f38-94324d3fa736,2022-03-09
K00801,Kreditkarte,f46181cb-190c-46b4-b4b7-8d02b698a267,2016-08-07
K00801,Wertpapierdepot,bfec876d-82c2-4638-8e06-13d774ed83a4,2016-02-22
K00802,Wertpapierdepot,e5422c20-f2be-44e2-b3d9-13030161b2c1,2025-01-20
K00802,Debitkarte,5724046a-cb71-496b-9c67-0cd89da4c04b,2023-07-15
K00802,Konsumkredit,5a305232-938a-4a57-a1a1-cccb28753eb2,2020-01-21
K00802,Girokonto,88ce7baa-a6e3-4bbb-bd5f-6f037eea22e2,2022-01-21
K00803,Immobilienfinanzierung,d04e463a-ba9f-4f26-b218-be6930d66cef,2020-07-19
K00803,Konsumkredit,edb9e1f9-9bf3-4501-a5f0-be96db407056,2017-06-15
K00804,Wertpapierdepot,468bcff4-76b9-4403-ac8b-291014883df8,2017-12-18
K00804,Debitkarte,4cd4ffc7-50ce-405f-be8c-52a957d8ecd5,2018-06-10
K00805,Girokonto,a9457523-1489-4bd5-b970-e3fdcef51915,2020-04-03
K00805,Konsumkredit,3bb552bd-b58d-4c40-8da7-5d1119315d0c,2016-08-24
K00805,Immobilienfinanzierung,57570e15-7cec-4f7e-9990-d0358dd2e37f,2015-11-02
K00805,Sparbuch,fb74fdda-36ec-4019-a4b7-31a3801792c6,2022-09-02
K00806,Kreditkarte,7bfccecf-b3fb-4e3d-a837-bf2a220ceda5,2015-12-28
K00807,Immobilienfinanzierung,03bddf68-6b3d-4ed6-987b-d5c02d33f068,2016-09-21
K00807,Debitkarte,155c360d-83d7-403d-bb45-1a88c5bc3008,2020-05-15
K00807,Girokonto,8c883745-8f6a-4e63-8c7a-91b6ba9a714f,2024-09-10
K00807,Kreditkarte,37604512-edd7-46a5-9409-8d9ba9621bf4,2023-03-06
K00808,Immobilienfinanzierung,d9ce1859-61e5-458b-ba36-9323df412540,2017-02-08
K00808,Debitkarte,b688da5e-40c4-40ba-a7d8-61eda3816dd9,2023-04-14
K00808,Konsumkredit,3b69fd50-142b-4854-ba4d-59e1c98397db,2017-04-20
K00809,Debitkarte,6d79b55a-6dd7-45ba-8338-4334d434c864,2016-09-11
K00810,Sparbuch,8f3d0eb8-96dc-4bb7-8565-1038809cc848,2017-06-10
K00810,Immobilienfinanzierung,b8f3a967-d785-4641-a238-1c999b6aba6e,2022-04-11
K00811,Debitkarte,cf6befc2-2749-46cd-8912-f564d3a2b893,2021-05-06
K00811,Immobilienfinanzierung,bd7729c4-5695-4b43-b217-aea4ba6a4340,2024-08-20
K00811,Kreditkarte,a2bb5566-e396-4331-9217-c7e46a4bd4fa,2023-01-23
K00811,Konsumkredit,d2d48c3f-16f2-4eb1-aa4c-cd9deb627344,2022-10-01
K00812,Kreditkarte,77d882df-48d2-40e3-9bc8-de38828a2266,2025-01-21
K00812,Girokonto,59685b03-3ace-49e7-8534-68b55d342ff1,2017-05-24
K00812,Sparbuch,893386c9-e911-47d5-824b-0aaee0073937,2022-05-28
K00812,Konsumkredit,53be7041-0b46-464e-9638-b437eaa0facb,2024-08-15
K00812,Debitkarte,b78d2968-2b3b-430e-a996-8e7429d80e10,2018-03-25
K00813,Kreditkarte,e8d64b0b-fa31-45e9-b053-cd55f67e0ee8,2018-06-13
K00813,Konsumkredit,e3bc4cc7-5101-4308-a2fe-c19b1d69c06a,2024-03-21
K00813,Wertpapierdepot,4d570465-b089-41c8-87d5-d66e41682323,2016-06-04
K00813,Immobilienfinanzierung,46581e59-3690-4d6f-999e-9279d368d305,2019-02-28
K00814,Wertpapierdepot,5ebfc558-974c-4e8b-b3fa-6d2d8577e7a5,2018-03-18
K00815,Girokonto,81d58775-6e2d-4e98-afae-1a8504023584,2024-02-01
K00815,Immobilienfinanzierung,fb575113-2cb2-4c86-a768-c347b756f670,2021-07-08
K00816,Konsumkredit,fd620755-4039-4592-a81e-325d43de6f1a,2022-08-17
K00816,Sparbuch,3fcf7956-b695-43c1-9674-217c3cbc01f5,2023-01-02
K00816,Wertpapierdepot,2c693c7f-974b-4cb0-8c2a-cae951e48fde,2019-06-06
K00816,Girokonto,7d3b8678-ff20-4c0a-aa41-a36c843d532e,2015-09-11
K00816,Debitkarte,11d1c338-4ee4-4a98-8f98-0cd66fd5c0fa,2020-07-23
K00817,Debitkarte,94b282c0-69b3-4bad-bdb4-2cff9ec0a105,2015-12-20
K00817,Sparbuch,0aa4423e-cabf-44d0-b444-b9166f41d7a6,2022-07-29
K00818,Sparbuch,84a5098f-a27d-4bd7-9c88-89f482c1bd72,2020-04-15
K00819,Konsumkredit,665d4f04-78a8-4109-95d8-fa640849fe20,2019-03-30
K00820,Immobilienfinanzierung,da20402d-d1cb-42bd-9137-6ef0ff61ceb5,2024-02-27
K00821,Immobilienfinanzierung,3faade87-f115-4ea1-b468-242768015b60,2017-12-12
K00821,Debitkarte,e104b937-0012-44ec-9711-f4562530fbd8,2021-09-13
K00822,Wertpapierdepot,2b650789-617c-40ef-a74f-037d70686cee,2020-01-29
K00822,Konsumkredit,a95e1272-3091-44db-a5fb-4942556df99c,2020-08-10
K00822,Girokonto,630c79c8-c2f6-4bac-971f-11743dc2d547,2016-04-22
K00822,Debitkarte,501afc59-8bda-4819-b14e-13f8ffe8c439,2024-10-17
K00823,Immobilienfinanzierung,e7f6701f-6da2-4929-90ef-ed9d5f53a8b0,2024-09-16
K00823,Konsumkredit,01ca2793-2442-4aa4-a5d6-9201869bb126,2022-11-22
K00824,Konsumkredit,a5c33eb6-815e-4956-a6e2-540a38ad2b00,2022-02-21
K00824,Sparbuch,75f6e0ad-f57a-4b1c-ad83-64085156b6b5,2018-03-04
K00824,Debitkarte,f16a1da2-2131-46e4-b8f6-f9b2ef31f031,2024-05-30
K00824,Immobilienfinanzierung,7dca6498-e2ed-4cef-a0fb-cb671ce0d6f9,2017-11-22
K00824,Kreditkarte,2d30208a-3935-44e5-a07f-efd4f68b493d,2015-08-24
K00825,Debitkarte,64196863-ffbf-4bff-a19c-51c524180a29,2020-02-11
K00825,Immobilienfinanzierung,90c3c6ae-2dda-42ef-85f3-284f0d454834,2023-05-20
K00826,Immobilienfinanzierung,eed03106-9f1e-4430-8844-73ec0d49d973,2018-05-18
K00827,Konsumkredit,8d39623a-f15b-420c-a953-22e8018192d6,2024-02-17
K00828,Sparbuch,6b9e60b2-34fb-4147-a433-73c22f729d9c,2016-11-30
K00829,Debitkarte,5796f6ac-1684-41a8-a075-f13550446ba0,2018-08-28
K00829,Sparbuch,f1be0092-ef82-42ba-9190-9f306dfe90b4,2020-03-30
K00829,Kreditkarte,c52f9a7b-0689-4afb-8ec7-68a8d3cd25c3,2024-06-24
K00829,Wertpapierdepot,cfb616d0-314c-4871-868e-66d5acb49e90,2021-11-27
K00829,Immobilienfinanzierung,4210cc5f-160f-466c-acf9-8ce94be28fa5,2024-01-05
K00830,Immobilienfinanzierung,ff7b63e0-ea27-4c08-88ed-1196b197c2f7,2021-07-24
K00830,Kreditkarte,ff792f0a-15ba-4136-bbee-a3cae7870441,2021-10-23
K00831,Wertpapierdepot,96f7257a-c263-45d0-b4da-123f597f7ff4,2017-07-22
K00831,Girokonto,ba83e966-6b8e-462c-ab34-38ec36087055,2017-06-10
K00831,Kreditkarte,b657efe5-0dac-4f37-9c09-3b18652d1c93,2018-12-22
K00831,Konsumkredit,118be513-95cc-41e9-b22b-0dd88ed1bf09,2024-01-10
K00832,Kreditkarte,8e36ba70-7d7a-4176-92f6-d9e39cd730b6,2023-05-30
K00832,Sparbuch,d9251287-da68-4cdc-b85c-db07fe9ec1b5,2018-09-22
K00833,Debitkarte,b34ed69d-173d-4cd1-8f90-857259224cf9,2016-08-06
K00833,Girokonto,56589901-020d-4790-a7cf-c62ff2d4fba6,2021-06-24
K00833,Sparbuch,5d118d60-b028-4e15-8dea-9b62dd6a6adc,2021-01-07
K00833,Immobilienfinanzierung,aba6257f-283c-44e5-a23c-e70b8bb6a1fd,2016-08-21
K00833,Konsumkredit,9bab2074-0896-4893-9a5c-b3ebe27119a6,2018-01-24
K00834,Kreditkarte,31140704-7448-49d9-a750-72524af2b127,2021-05-11
K00834,Debitkarte,9a50e78c-6a7e-4720-bf09-b9824ba20771,2024-03-04
K00834,Immobilienfinanzierung,a28e7e10-32af-4a24-b64c-fa4fdd8d0c6c,2021-12-30
K00835,Konsumkredit,1c5ca062-7dd5-4cf1-bd52-9813cc58ed3f,2016-11-08
K00835,Immobilienfinanzierung,05e0a472-84bf-426f-939d-b0659e4a02ba,2020-11-22
K00835,Debitkarte,c1c48706-aef9-4a6d-9b1f-a4e0af4b2582,2021-01-06
K00835,Kreditkarte,0edd6a30-2921-4270-89c2-05d67a6a901c,2021-02-17
K00836,Konsumkredit,7b92c04c-9b74-48e4-af88-8d688ea965eb,2019-03-25
K00836,Immobilienfinanzierung,59a5303c-80e3-4a7c-811a-05070dca1c16,2018-09-22
K00837,Debitkarte,9dd52eda-9860-43fe-a1e9-dbfbfe2b79d6,2023-03-01
K00837,Wertpapierdepot,d2ea6e7b-6296-4420-9944-faa632b7ebfa,2023-03-25
K00837,Konsumkredit,2977459e-cade-43c2-8038-fa88eab8dadf,2020-11-20
K00837,Girokonto,5c945261-2ad4-4fbb-ab84-6aa841a981e7,2018-02-10
K00837,Kreditkarte,05afb703-226d-4688-8621-e387d66dbf65,2017-05-11
K00838,Kreditkarte,3d437b07-0408-410f-8f46-51faab190c25,2016-06-02
K00838,Immobilienfinanzierung,61181fa6-985b-4900-84b8-c184c245d55c,2025-01-13
K00838,Wertpapierdepot,a7ad9d58-e6f8-4891-ad11-f5afb284d817,2023-11-29
K00838,Debitkarte,53150826-c53f-44f3-96aa-7946f3199ba3,2018-11-19
K00838,Sparbuch,4d5afb44-ae8c-46b0-989f-a1e3fc6f42ad,2023-09-29
K00839,Konsumkredit,927465dd-8332-42ac-821a-26d78de20d23,2016-09-08
K00840,Immobilienfinanzierung,64af4791-b8c9-4a8d-84f7-684a98e332a0,2023-11-17
K00841,Kreditkarte,d99903e3-74a5-4766-832a-7110a81ae1ec,2021-01-16
K00841,Immobilienfinanzierung,8a21c652-d7c3-41dd-8dda-0ee75888858b,2018-03-19
K00841,Debitkarte,22856ab6-4f36-4cd1-9500-58b6beac5d3c,2018-01-22
K00842,Kreditkarte,936ffe65-eeef-4f6e-b266-3a2840150d16,2016-09-12
K00842,Debitkarte,a8ddd5f8-8312-4ed0-b6d4-ee9f46138b46,2020-12-14
K00842,Immobilienfinanzierung,856ec475-cb05-426d-8682-b93eb2ef2452,2018-02-26
K00843,Sparbuch,513cbab2-fad8-42ca-9b97-396f1b5c3526,2024-07-03
K00843,Wertpapierdepot,b33b33b1-2ed2-48e6-92a7-d01fad226e1e,2024-07-08
K00844,Girokonto,262ace9b-1014-4e0a-9ed1-87ac324280ce,2020-02-12
K00844,Wertpapierdepot,90bfd12f-9435-48e8-b6eb-3b7627e50ed1,2017-10-09
K00845,Kreditkarte,8368fa5d-2faf-455e-a78c-9a9c871a3d07,2015-12-12
K00845,Immobilienfinanzierung,7f1c3a79-ea36-4a5b-8bbf-4d9cc9ec5525,2016-06-06
K00845,Sparbuch,954081b7-05aa-4e61-8ccf-b489c96e3d90,2018-12-01
K00845,Girokonto,83fb8071-c799-4b4e-a480-8d0bfd70f7f6,2020-02-06
K00846,Immobilienfinanzierung,bc612f81-5cc8-4f1e-bbec-4a7ca5a46ddc,2016-11-06
K00846,Debitkarte,3fadef60-ca2b-4214-8e06-d202fce3d81a,2021-01-09
K00846,Konsumkredit,ca3e89df-de96-48e5-8930-b0769cd5df9d,2015-07-02
K00846,Wertpapierdepot,7b8ea2b2-0388-4ceb-a28d-e04aee0818e0,2019-08-27
K00847,Kreditkarte,f4150f07-346f-48c4-89df-ee8108ec2a57,2025-02-04
K00847,Girokonto,e79d0676-9e06-43fe-b135-8d3bc907d0bc,2018-02-22
K00847,Wertpapierdepot,41c4d39b-347b-4001-a1f5-e65536c2abd3,2019-12-24
K00847,Sparbuch,919b8073-5727-4573-8123-d3dacbc6d0cf,2015-06-11
K00848,Kreditkarte,76a9e634-dfca-4d03-97b7-fd52799ab87a,2023-06-06
K00848,Debitkarte,030258a6-c78a-422f-8f32-66ec9c9c9ecb,2018-02-16
K00848,Sparbuch,ca5c21cf-1ee2-4fc9-87a5-22d95d5dc260,2024-09-20
K00849,Kreditkarte,8a04c099-5153-413a-87d5-6ceaf46cd50e,2023-03-27
K00849,Konsumkredit,fed826f5-3e13-4a8a-815f-bb79a9f76bfb,2016-02-22
K00849,Immobilienfinanzierung,bfb9f8bc-135e-4c08-9178-73a89bb6651b,2017-08-29
K00849,Wertpapierdepot,7c800c1e-08a0-4323-b7fc-cec5dbfeb37d,2015-06-27
K00849,Girokonto,5f487df5-91cf-481b-8e18-b73dd03a3bce,2020-12-28
K00850,Sparbuch,d93010e1-7508-428e-881c-70447e2a6803,2016-03-10
K00850,Immobilienfinanzierung,bbf7c14f-39af-43c1-95aa-0f8af8179f33,2018-10-25
K00850,Girokonto,5add0020-2a69-4e03-903b-748d24130c85,2016-01-19
K00850,Konsumkredit,f3b0a5b7-e135-4ff6-b6d2-a2c8374f058f,2015-04-10
K00850,Wertpapierdepot,11d69af2-2abd-4991-bc51-57b1f635c22c,2020-08-09
K00851,Kreditkarte,4ebc2a94-8e94-44ab-8f86-ff282b72ba16,2018-11-02
K00851,Wertpapierdepot,c59c04f7-7b15-4fd5-9b18-ab8911bd321b,2023-01-14
K00851,Sparbuch,68d6558a-70b8-4b1d-b957-578fa8c47d4c,2018-09-10
K00852,Kreditkarte,f0d8cb23-770c-4fcc-9604-b727b83ae257,2021-12-11
K00852,Girokonto,e5bfedd4-75ef-403d-ab3d-e8e3ee2b26ff,2019-05-07
K00852,Sparbuch,3c131ffc-6fe9-427b-a31a-fcc8ff7d167b,2019-12-29
K00853,Sparbuch,2c9d0b9e-ca65-42c0-b803-885ab392f04d,2022-01-20
K00853,Kreditkarte,670428d9-b082-4ca9-9e07-6f17424fc1ed,2020-12-15
K00853,Immobilienfinanzierung,139e9aa3-569e-4f58-89ca-a50147f52c25,2016-07-18
K00854,Debitkarte,b510acab-ca68-40a1-ae28-c0a5b37d2714,2024-03-14
K00854,Immobilienfinanzierung,5038b22b-b68c-4bbe-b5e6-d337310d77a1,2021-10-19
K00854,Kreditkarte,db312e13-98b2-4bc3-b14c-357c157f3f35,2022-07-23
K00854,Wertpapierdepot,c4d3c3ad-2d26-43d4-9630-477538a6b568,2019-08-22
K00855,Immobilienfinanzierung,5ece9f0e-3d43-40af-babb-9723dbd70a04,2016-04-21
K00855,Konsumkredit,f8bb6da1-0cba-462b-b8dd-64946073b962,2021-11-14
K00855,Girokonto,683ef09e-cdf0-4056-aba0-f49776777d35,2020-08-04
K00855,Kreditkarte,042f83ec-72fe-4206-9eed-8a0ade84aeda,2020-12-23
K00855,Wertpapierdepot,1738cf1d-7fa3-4185-8f6e-1b923abf24a5,2022-06-02
K00856,Wertpapierdepot,68497652-bf46-4310-92b0-241fc69bf617,2019-07-27
K00856,Debitkarte,672c6095-edba-43ac-9f4f-0bc082c57846,2024-09-27
K00856,Girokonto,73f7222e-6785-41ab-a4aa-245ad1bd7493,2018-01-14
K00856,Konsumkredit,cab129c0-60fb-415a-99f4-56ff8ad79325,2017-03-27
K00856,Kreditkarte,d9c5a84e-70b5-4823-ba08-7f2ee911f63c,2018-08-18
K00857,Girokonto,8b4056e1-0912-4942-8e50-1f8437a45940,2020-02-18
